RestaurantID,RestaurantName,City,Location.Longitude,Location.Latitude,AverageCostForTwo,AggregateRating,RatingText,Votes,Date
18025089,FNV,New Delhi,77.23922364,28.57852765,600,0,Not rated,2.0,2018-10-22 11:23:45
18264993,Food En Vouge,New Delhi,77.23921526,28.5786572,400,0,Not rated,0.0,2017-03-27 08:52:54
18429151,Food Junction,New Delhi,77.2533595,28.5690147,300,0,Not rated,0.0,2018-10-18 13:25:47
18429161,Gian Ji Punjabi Dhaba,New Delhi,77.2529469,28.569440999999998,150,0,Not rated,0.0,2018-06-26 18:02:14
18425781,Govinda,New Delhi,77.2430561,28.575188899999997,100,0,Not rated,1.0,2016-12-27 08:15:34
18446391,Intermission,New Delhi,77.23870397,28.57748273,200,0,Not rated,3.0,2017-05-07 03:12:44
18481310,Karma Cafe & Lounge,New Delhi,77.23939179999999,28.575345399999996,350,0,Not rated,1.0,2018-08-02 10:44:54
18425777,Lotes Bakes,New Delhi,77.2427407,28.5753441,300,0,Not rated,0.0,2017-12-17 15:23:37
18429157,New Anna Ka Dosa,New Delhi,77.25299790000001,28.569489299999997,250,0,Not rated,1.0,2018-11-10 07:54:07
18265712,New Sethi's,New Delhi,77.24355239,28.57387443,500,0,Not rated,0.0,2017-12-23 07:05:21
9599,Punjab Sweets,New Delhi,77.24115785,28.57857859,150,0,Not rated,2.0,2018-04-19 08:47:25
18425148,Shri Ram Dhaba,New Delhi,77.2423223,28.5755255,200,0,Not rated,0.0,2016-05-18 02:23:05
18265724,Standard Punjabi Food,New Delhi,77.24150252,28.57324197,200,0,Not rated,3.0,2017-08-13 06:52:54
18458659,Sunrise Bakery,New Delhi,0.0,0.0,400,0,Not rated,0.0,2016-10-26 02:39:42
18424905,Taste of Spice,New Delhi,77.2413122,28.578310700000003,400,0,Not rated,0.0,2017-10-22 21:28:24
18410302,The Celiac Kitchen,New Delhi,0.0,0.0,500,0,Not rated,0.0,2017-05-07 09:49:30
7856,Aggarwal Sweet Corner,New Delhi,77.24370340000002,28.569009299999998,300,3.4,Average,22.0,2018-07-18 03:48:27
18365894,Behrouz Biryani,New Delhi,77.24334420000001,28.569244,600,3,Average,32.0,2016-04-28 03:57:10
18441523,Biryani Blues,New Delhi,77.2464874,28.5668537,1000,3.1,Average,8.0,2016-02-26 05:59:28
18400728,Burger King,New Delhi,77.2430012,28.569341899999998,500,3.4,Average,45.0,2018-09-01 11:50:34
310345,Domino's Pizza,New Delhi,77.241099,28.5701061,700,2.5,Average,47.0,2018-04-14 08:36:55
9596,Gopal (Sindhi) Restaurant,New Delhi,77.246667,28.5659744,650,3.4,Average,59.0,2018-04-01 10:34:32
302577,Kabul Delhi,New Delhi,77.2445117,28.570251399999997,550,2.9,Average,39.0,2017-07-12 23:50:42
18334458,Khan Chacha,New Delhi,77.241099,28.5701061,650,2.9,Average,31.0,2017-05-11 10:17:20
4847,Pizza Hut Delivery,New Delhi,77.24669859999999,28.5674166,800,2.8,Average,54.0,2018-05-06 16:54:01
2601,Punjabi Jaika,New Delhi,77.23807579999999,28.571635600000004,250,3.3,Average,40.0,2018-01-17 14:18:42
3490,Rozy Restaurant,New Delhi,77.2428952,28.569470199999998,500,2.6,Average,50.0,2016-09-05 18:12:30
18349930,Taj Cafe,New Delhi,77.243883,28.5693849,600,3.1,Average,18.0,2018-10-02 21:06:40
7735,Tewari Sweets,New Delhi,77.2462179,28.566648800000003,500,3.1,Average,33.0,2018-12-10 05:08:39
301239,The Burger Hut & Cake Shop,New Delhi,77.24065,28.571408,300,3,Average,41.0,2017-10-02 16:38:50
7861,Angel's Basket,New Delhi,77.2403585,28.5714391,200,3.5,Good,70.0,2016-09-12 07:09:16
491,Bikanervala,New Delhi,77.2390334,28.571074900000003,550,3.7,Good,269.0,2017-03-22 20:16:05
553,Haldiram's,New Delhi,77.2384048,28.565099100000005,600,3.8,Good,472.0,2018-03-17 16:14:37
18426285,Moon of Taj,New Delhi,77.2430159,28.570231300000003,500,3.8,Good,21.0,2018-09-19 17:32:20
18345810,Tongue Thai'd,New Delhi,77.2393235,28.571054800000002,1000,3.7,Good,57.0,2016-10-13 04:54:57
7906,Udupi Sai Sarover,New Delhi,77.2398417,28.5703451,550,3.8,Good,63.0,2017-10-25 15:47:07
311593,Wagh Bakri Tea Lounge,New Delhi,77.2392131,28.571181699999997,550,3.5,Good,54.0,2018-02-06 03:37:31
18466740,K2 Multi Cuisine Restaurant,New Delhi,77.2373271,28.5717193,1000,0,Not rated,2.0,2017-03-24 14:32:06
1533,Tibet Kitchen,New Delhi,77.2452301,28.5638657,500,3.5,Good,515.0,2016-10-04 01:13:27
9529,Baba Nagpal Corner,New Delhi,77.24065,28.563788800000005,150,4.1,Very Good,577.0,2016-12-04 18:14:15
311466,Burger Street,New Delhi,77.158043,28.692034600000003,300,3.4,Average,32.0,2016-06-17 22:40:20
5358,Dilli Zaika,New Delhi,77.1598506,28.6897195,300,3.2,Average,23.0,2018-10-04 09:29:23
301532,Mughal Chic Inn,New Delhi,77.15808790000001,28.686262899999996,600,3.3,Average,23.0,2016-03-30 16:43:30
18336529,Nutrition Theka,New Delhi,77.1597056,28.6889256,500,3.3,Average,12.0,2016-08-14 02:36:32
301530,Punjabi Chaap Corner,New Delhi,77.1613602,28.689127000000003,550,3.1,Average,20.0,2017-04-25 15:13:10
18317975,Samosa Street,New Delhi,77.1576386,28.691682399999998,200,3.3,Average,7.0,2016-02-01 05:40:14
18469935,Shanu's Chicken Planet,New Delhi,77.16032244,28.69054589,450,3.2,Average,11.0,2016-03-24 05:18:11
300874,Shanu's Food Shop,New Delhi,77.1602156,28.690639500000003,450,2.8,Average,13.0,2018-12-31 16:10:42
18357561,Bigbee,New Delhi,77.158043,28.691676399999995,100,0,Not rated,0.0,2018-10-31 04:04:58
18445793,Delhi 6 Cafe,New Delhi,77.15777990000001,28.690152,300,0,Not rated,0.0,2018-02-18 14:05:03
18458348,Lala Ji Sweets,New Delhi,0.0,0.0,300,0,Not rated,0.0,2018-06-09 21:45:16
18449646,MK's Chinese Food,New Delhi,77.1555845,28.6834348,250,0,Not rated,0.0,2018-05-31 14:42:00
18445784,Nirvana The Divine Kitchen,New Delhi,77.15952659999999,28.6889287,700,0,Not rated,0.0,2017-03-04 21:46:41
18378861,Preechen,New Delhi,77.1576386,28.691861499999998,400,0,Not rated,0.0,2018-08-20 22:16:08
301677,Rahul Eggs,New Delhi,77.1627161,28.687109999999997,400,4.2,Very Good,762.0,2016-12-26 03:50:47
8537,7 Stick,New Delhi,77.27912629999999,28.631572,250,2.8,Average,8.0,2016-08-03 21:22:36
18268367,Aashirwad Restaurant,New Delhi,77.28464220000001,28.6367385,400,2.6,Average,5.0,2016-08-25 13:29:10
18244534,Amar Bakery,New Delhi,77.2828507,28.6340688,250,3.3,Average,13.0,2016-10-08 22:10:38
8517,Apni Rasoi,New Delhi,77.27768979999999,28.6307187,400,3.1,Average,24.0,2016-08-18 13:42:58
310653,Baked Buns,New Delhi,77.2731602,28.630173600000003,500,3.1,Average,18.0,2016-08-09 06:54:28
312479,Banspi,New Delhi,77.2787671,28.634047,350,2.9,Average,13.0,2016-04-28 06:42:51
18222593,Benchmark,New Delhi,77.27615949999999,28.6305918,500,2.8,Average,14.0,2018-09-09 20:03:24
2012,Bobby Tikki Wala,New Delhi,77.2784272,28.631535999999997,250,3,Average,74.0,2017-07-25 04:27:31
6265,Cafe Coffee Day,New Delhi,77.2855554,28.636372899999998,450,2.7,Average,18.0,2018-06-17 07:36:30
9829,Cafe Coffee Day,New Delhi,77.2866228,28.636621500000004,450,2.8,Average,14.0,2017-10-09 07:04:52
311949,Canteeno,New Delhi,77.278285,28.631552799999998,200,3,Average,7.0,2018-01-08 15:56:39
18421027,Chai Mantra,New Delhi,77.2813009,28.6342002,200,3.2,Average,15.0,2018-07-27 14:46:29
304957,Chandni Chowk ke Mashhoor Makkhan Wale Paranthe,New Delhi,77.27912629999999,28.6333642,200,2.8,Average,9.0,2017-02-02 14:54:10
305948,Chandni Chowk Parantha Corner,New Delhi,77.2773248,28.6312335,100,3.1,Average,8.0,2018-06-25 03:47:30
306113,Chauhan Laxmi Sweets,New Delhi,77.2754966,28.6306728,150,3,Average,11.0,2016-01-10 21:32:26
305987,Chawla's The Cake Room,New Delhi,77.2794854,28.639850199999998,250,3.4,Average,17.0,2018-06-06 06:37:48
4935,China Town,New Delhi,77.2791124,28.637648300000002,250,2.9,Average,11.0,2018-06-14 21:40:57
313265,Domino's Pizza,New Delhi,77.2787671,28.631896299999998,700,2.6,Average,46.0,2018-11-23 11:55:16
18414470,Faasos,New Delhi,77.2817105,28.634161199999998,600,2.6,Average,10.0,2016-04-14 23:57:09
18377903,Fast Trax,New Delhi,77.28422509999999,28.6386148,250,3.2,Average,4.0,2016-03-08 23:34:10
300729,Finger Licious,New Delhi,77.28506490000001,28.6356053,200,3.4,Average,188.0,2018-05-18 12:25:40
9850,Gulshan Pastry Shop,New Delhi,77.28535550000001,28.635838500000002,200,3,Average,9.0,2018-01-02 22:29:53
4939,Handa's,New Delhi,77.2830396,28.640576899999996,500,2.6,Average,8.0,2017-12-31 22:16:34
18416369,Homely Delight,New Delhi,77.2827592,28.6391685,400,3.1,Average,7.0,2018-05-10 03:20:22
311194,Jahangeer Foods,New Delhi,77.2846595,28.637565000000002,500,2.7,Average,64.0,2017-02-13 10:50:07
1205,Kaleva,New Delhi,77.2889229,28.6378972,400,3.3,Average,61.0,2017-02-12 07:37:51
305949,Laxmi Vaishno Dhaba,New Delhi,77.28325490000002,28.634639899999996,300,3,Average,13.0,2017-06-04 15:30:03
18400760,Little Pleasure Restaurant & Cafe,New Delhi,77.27768979999999,28.6307187,600,2.9,Average,7.0,2016-05-24 07:25:18
18372696,Mauryan Multi Cuisine Restaurant,New Delhi,77.28255340000001,28.641302399999997,900,3.4,Average,31.0,2018-07-30 18:40:34
9849,Mehta Food Junction,New Delhi,77.28461479999999,28.635231,300,3,Average,8.0,2016-09-22 00:34:24
305298,Om Bikaner Wale,New Delhi,77.2841775,28.635299100000005,200,2.8,Average,8.0,2018-01-28 08:03:59
18451584,Ovenstory Pizza,New Delhi,77.281315,28.632793,500,2.9,Average,17.0,2016-05-20 16:03:44
18291212,Prasadam,New Delhi,77.2807048,28.6328809,400,2.8,Average,34.0,2018-05-10 16:41:51
6072,Priyanshi Fast Food,New Delhi,77.2798618,28.632121100000003,300,3.3,Average,29.0,2016-09-20 19:00:53
308253,Punjabi Tadka,New Delhi,77.2791913,28.639466,350,3.1,Average,21.0,2018-07-14 13:02:52
18354257,Pyaali,New Delhi,77.28276461,28.63415519,200,2.8,Average,7.0,2016-09-09 22:24:26
6095,Ruby Dhaba,New Delhi,77.2794854,28.645584999999997,500,2.7,Average,25.0,2018-12-08 18:04:34
305942,Shree Manakamna Fast Food,New Delhi,77.27325520000001,28.6300597,300,3.4,Average,31.0,2016-04-02 11:52:37
18208895,The Chinese Hut,New Delhi,77.2759194,28.6351409,350,3,Average,10.0,2018-06-03 18:06:56
309190,The Chinese Hut,New Delhi,77.27913709999999,28.639344899999998,300,3.2,Average,23.0,2018-11-10 13:02:31
18472702,The Chinese Kitchen,New Delhi,0.0,0.0,350,3.1,Average,7.0,2018-05-23 06:00:20
311331,Twenty Four Seven,New Delhi,77.28826640000001,28.637064600000002,250,3.1,Average,13.0,2018-09-14 07:23:31
18418242,Vegie Kitchen,New Delhi,77.2798445,28.6391674,250,3.1,Average,10.0,2018-03-20 20:13:47
18365372,Behrouz Biryani,New Delhi,77.2813556,28.634218199999996,600,3.5,Good,22.0,2017-06-24 05:40:51
18415367,Burger King,New Delhi,77.2838434,28.634669,500,3.5,Good,66.0,2017-11-18 00:17:53
18382755,Mohit di Hatti,New Delhi,77.2787671,28.6390651,200,3.8,Good,70.0,2017-03-25 23:43:36
312385,Play Pizza,New Delhi,77.2859338,28.636818100000003,600,3.8,Good,270.0,2016-03-06 23:35:33
18345730,Sushiya Express,New Delhi,77.285893,28.6355744,800,3.7,Good,40.0,2017-02-17 07:39:31
312639,Tantrum Coffee Bar,New Delhi,77.28681340000001,28.637843699999998,500,3.5,Good,54.0,2016-02-29 07:35:03
18381652,Chawla's Tandoori Junction,New Delhi,77.2836758,28.6398892,500,0,Not rated,3.0,2016-06-07 20:43:52
18440186,Chennai Express Greens,New Delhi,77.2773871,28.630667600000002,250,0,Not rated,0.0,2018-01-16 08:52:21
18421464,Omi Pizza,New Delhi,77.2762533,28.6302238,350,0,Not rated,0.0,2016-02-24 18:46:21
18440394,South Indian & Chinese Fast Food,New Delhi,77.2777733,28.6302006,350,0,Not rated,0.0,2016-04-19 14:02:00
18441680,The Khoj Cafe Restaurent,New Delhi,77.2762533,28.6302238,300,0,Not rated,0.0,2018-01-26 06:33:59
6122,Bharat Chicken Inn,New Delhi,77.2863012,28.6368165,800,2.4,Poor,41.0,2016-01-07 05:55:38
584,Nathu's Sweets,New Delhi,77.2835016,28.634546999999998,400,2.1,Poor,121.0,2017-08-05 18:13:41
4725,Wah Ji Wah,New Delhi,77.28502979999999,28.6371081,500,2.2,Poor,120.0,2018-08-19 00:24:27
18070486,QD's Restaurant,New Delhi,77.2856137,28.6363985,800,4.1,Very Good,675.0,2016-07-14 01:50:55
3943,Henri's Bar - Le Meridien,New Delhi,77.2185552,28.618773600000004,2000,3.3,Average,20.0,2018-11-24 05:10:04
3246,Le Belvedere - Le Meridien,New Delhi,77.2185552,28.6188632,5000,3.5,Good,114.0,2016-05-12 08:57:09
4380,Longitude - Le Meridien,New Delhi,77.21851140000001,28.6185594,2000,3.9,Good,90.0,2016-07-10 06:54:16
6600,Nero - Le Meridien,New Delhi,77.21846540000001,28.618854700000004,3000,3.5,Good,39.0,2018-07-18 08:51:03
3937,The One - Le Meridien,New Delhi,77.2185552,28.6188632,4500,3.8,Good,273.0,2016-10-14 00:25:51
3235,Eau De Monsoon - Le Meridien,New Delhi,77.2185653,28.6187207,4500,4,Very Good,189.0,2016-04-24 15:09:10
306815,Slounge - Lemon Tree Premier,New Delhi,77.12091099999999,28.552035999999998,1000,3.5,Good,26.0,2017-12-01 22:57:58
5869,Al Bake,New Delhi,77.29697790000002,28.5411661,600,2.5,Average,66.0,2017-04-17 06:19:57
18273623,Al-Bawarchi,New Delhi,77.2970442,28.5413659,650,3.1,Average,15.0,2018-05-05 04:52:05
2997,Big Dragon,New Delhi,77.296874,28.541138500000002,650,3.1,Average,81.0,2018-04-29 06:42:11
3371,BTW,New Delhi,77.29677020000001,28.541125399999995,400,3.3,Average,205.0,2018-11-27 05:36:37
3003,Capital Curry,New Delhi,77.29680440000001,28.541140000000002,1000,3.1,Average,54.0,2018-01-27 10:16:17
3004,Domino's Pizza,New Delhi,77.2968703,28.541290999999998,700,2.5,Average,81.0,2016-02-09 18:52:02
3744,Ekta's Kitchen,New Delhi,77.2972363,28.5413197,650,3.2,Average,67.0,2018-05-18 22:42:19
9996,Gopal's,New Delhi,77.2967478,28.5412029,150,2.9,Average,8.0,2017-04-13 09:29:04
2999,Moti Mahal Delux,New Delhi,77.2971584,28.541328399999998,1000,2.6,Average,72.0,2017-10-04 03:02:20
9929,Open Oven,New Delhi,77.2968302,28.541312400000002,250,3.4,Average,51.0,2018-05-09 21:51:26
3002,Relax Xpress,New Delhi,77.2972593,28.541296999999997,700,3.2,Average,75.0,2017-01-16 13:09:38
5899,Roll Club,New Delhi,77.2969868,28.541186,250,2.7,Average,27.0,2016-06-16 14:38:56
2995,SM Gopal Ice Cream & Cakes,New Delhi,77.29685,28.5412728,200,3.2,Average,15.0,2016-07-24 01:05:14
9316,Bangla Sweet Corner,New Delhi,77.220711,28.582058,400,2.6,Average,32.0,2016-04-06 07:53:13
311766,Chinois,New Delhi,77.22361319,28.58455646,1500,3,Average,7.0,2016-08-31 22:04:44
3493,Dawat,New Delhi,77.2205314,28.5838333,450,2.9,Average,49.0,2016-12-02 17:07:27
18027962,Establishment Ristorante,New Delhi,0.0,0.0,400,3.1,Average,12.0,2016-08-30 20:55:53
1407,Ganesha Sweets & Restaurant,New Delhi,77.2264595,28.586369899999998,500,2.6,Average,26.0,2017-08-21 20:38:14
1917,Gopala,New Delhi,77.2263697,28.586719800000004,250,3.3,Average,25.0,2018-02-22 18:06:07
3497,Green Chick Chop,New Delhi,77.22062120000001,28.5829457,350,2.9,Average,12.0,2016-12-28 14:59:25
3494,Hot Chimney,New Delhi,77.2205314,28.583743699999996,850,2.5,Average,55.0,2018-04-12 06:19:00
18222557,Icon,New Delhi,77.2237649,28.5845896,1000,3.2,Average,18.0,2017-02-18 22:30:12
1397,Juneja's Eating Plaza,New Delhi,77.226729,28.584513399999995,700,3.4,Average,98.0,2018-06-23 02:49:16
18346857,Lodhi Knights,New Delhi,77.2202427,28.5853283,200,3.1,Average,8.0,2016-04-05 13:43:04
6222,Ram Singh's Bhoj,New Delhi,77.2205314,28.583474900000002,350,2.9,Average,6.0,2017-10-13 06:39:17
5727,Republic of Chicken,New Delhi,77.22681879999999,28.5836257,400,2.7,Average,10.0,2018-01-06 17:21:08
776,Slice of Italy,New Delhi,77.2269022,28.582370500000003,700,3.3,Average,171.0,2017-09-30 20:57:38
305604,Subway,New Delhi,77.226729,28.583169,500,3.2,Average,66.0,2017-01-01 16:32:51
18391309,The Altitude Cafe and Deli,New Delhi,77.16838359999998,28.5953744,600,3.1,Average,11.0,2017-05-31 18:38:52
18255171,Tokyo Mon Amour,New Delhi,0.0,0.0,2200,3.1,Average,10.0,2017-11-11 05:16:26
313280,Bhane,New Delhi,77.22693745,28.58222618,300,3.6,Good,26.0,2018-11-02 12:15:44
18279453,Celeste,New Delhi,77.2264595,28.585294399999995,500,3.5,Good,14.0,2016-03-24 02:50:05
9315,Chidambaram's New Madras Hotel,New Delhi,77.22084570000001,28.5807713,400,3.8,Good,330.0,2017-11-27 04:20:21
18438416,CJ's Fresh,New Delhi,77.2265194,28.5857905,1000,3.8,Good,25.0,2018-04-21 02:41:14
303753,Elma's Brasserie,New Delhi,77.226711,28.5844597,2000,3.7,Good,393.0,2017-04-20 07:54:58
7515,Kunafa,New Delhi,77.22656094,28.58456559,300,3.9,Good,200.0,2017-03-20 01:12:03
308195,Lahori Gate,New Delhi,77.22690859999999,28.5836343,1800,3.5,Good,148.0,2018-11-25 08:34:33
306088,M I Food Center,New Delhi,77.2264595,28.5855632,600,3.8,Good,202.0,2018-03-07 13:34:00
307223,Sugar Blossoms,New Delhi,77.226937,28.5821,300,3.6,Good,58.0,2016-04-27 16:40:22
18472648,Eywa by Saby @ Celeste,New Delhi,0.0,0.0,1000,0,Not rated,2.0,2016-10-03 15:18:27
658,Cafe Coffee Day,New Delhi,77.22653670000001,28.5849428,450,2.3,Poor,52.0,2018-06-22 16:41:05
304931,Guppy,New Delhi,77.2239062,28.584685999999998,2900,4.1,Very Good,665.0,2018-01-04 03:02:50
18277165,Ping's Cafí© Orient,New Delhi,77.223226,28.5837316,2100,4.1,Very Good,278.0,2016-08-03 07:29:31
1819,The All American Diner,New Delhi,77.2258757,28.588778899999998,1000,4.1,Very Good,3495.0,2017-08-08 22:48:47
6203,Armaan's Restaurant,New Delhi,77.23113000000001,28.589055300000002,500,2.8,Average,8.0,2017-04-19 13:41:41
5840,Garden Chef,New Delhi,77.2194086,28.5897758,450,3,Average,63.0,2016-01-18 02:38:08
307695,Golooji's Chat Waat,New Delhi,77.225607,28.58997,400,3.3,Average,13.0,2018-06-20 08:45:12
307693,Oriental Lee,New Delhi,77.225607,28.58997,500,2.7,Average,19.0,2017-12-23 20:25:37
301654,Peshawari Restaurant,New Delhi,77.22098050000001,28.5811874,700,3.1,Average,55.0,2017-01-28 09:52:46
307696,Tikka Town,New Delhi,77.22557187,28.59026109,550,3.1,Average,53.0,2017-09-09 18:57:57
6202,Titu Restaurant,New Delhi,77.23113000000001,28.589144899999997,300,2.9,Average,13.0,2018-02-04 05:05:13
300888,Vijay Dhaba,New Delhi,77.21767209,28.58415194,150,2.9,Average,7.0,2018-04-04 12:58:31
307694,Wild Willy,New Delhi,77.225607,28.58997,500,3.2,Average,19.0,2016-05-17 18:33:05
311470,Diva Spiced,New Delhi,77.2264595,28.5842189,2000,3.7,Good,131.0,2016-05-25 21:05:11
307692,Granma's Homemade,New Delhi,77.225607,28.58997,200,3.6,Good,25.0,2018-01-30 09:49:18
4924,Karim's,New Delhi,77.2222225,28.591054600000003,1000,3.8,Good,194.0,2016-11-27 00:42:59
302742,Sab Ki Khatir,New Delhi,77.2357472,28.5922808,450,3.7,Good,162.0,2018-09-16 17:44:04
18471330,Golden Bakery,New Delhi,77.2203517,28.585160600000002,400,0,Not rated,1.0,2016-04-15 17:21:09
6269,Krishan Sweets,New Delhi,77.22048056,28.5836,250,0,Not rated,2.0,2017-01-16 16:54:27
18423145,Rai Ji Caterers,New Delhi,77.2284355,28.5823457,400,0,Not rated,0.0,2017-01-25 16:06:00
18444040,Szoun Chinese Food,New Delhi,77.2161735,28.5823408,300,0,Not rated,0.0,2016-05-23 00:25:31
18391691,Yummy Mummy @ Delhi,New Delhi,77.21643761,28.58161703,300,0,Not rated,2.0,2018-08-26 00:25:50
1188,Lodi - The Garden Restaurant,New Delhi,77.2210583,28.590443100000005,2600,4.2,Very Good,2549.0,2016-05-01 17:33:51
7353,Aggarwal Sweets & Restaurant,New Delhi,77.12312320000001,28.5454809,400,2.7,Average,11.0,2018-06-27 03:39:57
7365,Ashirwad Dhaba,New Delhi,77.1183586,28.542245399999995,200,2.9,Average,5.0,2017-03-30 03:49:22
303851,Barichi Restaurant,New Delhi,77.1277978,28.549335,1000,2.9,Average,7.0,2017-10-27 05:12:14
9097,Bikaner Sweets,New Delhi,77.1184863,28.542164,200,2.7,Average,14.0,2017-02-15 03:32:01
7317,Bikaner,New Delhi,77.1249212,28.546459999999996,600,2.9,Average,6.0,2016-04-16 15:20:29
311067,Chatori Zubaan 2,New Delhi,77.1166056,28.538537100000003,550,3,Average,5.0,2017-12-26 08:02:18
305201,Chinese Mania,New Delhi,77.1228985,28.542905199999996,300,3.2,Average,17.0,2016-02-10 06:46:36
18312458,Da Pizza Corner,New Delhi,77.1281574,28.5452469,600,2.5,Average,6.0,2017-09-12 21:03:04
7332,Dhaba Cash 'N' Carry Kitchen,New Delhi,77.1180889,28.541502500000004,600,3.1,Average,16.0,2016-07-30 22:17:38
305180,Dom Dang Kins Restaurant,New Delhi,77.1243021,28.543499100000005,400,3.1,Average,12.0,2018-01-05 14:45:04
4312,First Choice,New Delhi,77.1285132,28.5437505,600,2.9,Average,11.0,2017-05-24 22:30:44
18356811,Hungry Hut,New Delhi,77.1291911,28.5420749,700,3.1,Average,6.0,2017-04-11 23:03:34
7315,Le Seasons Restaurant,New Delhi,77.1252807,28.5473907,950,2.8,Average,17.0,2016-07-04 15:41:57
9145,Moti Mahal Delux,New Delhi,77.1252807,28.5472115,800,3,Average,22.0,2016-02-16 14:46:25
18025111,Popsy's,New Delhi,77.12402220000001,28.543326699999998,550,3,Average,5.0,2018-04-26 20:18:55
303958,Prabhu,New Delhi,77.1245783,28.5470031,500,3.1,Average,8.0,2016-12-09 01:51:45
4311,Saptagiri,New Delhi,77.1229435,28.545553299999998,900,2.8,Average,10.0,2018-09-04 15:49:09
7309,Spice Hut,New Delhi,77.1237408,28.5462109,500,2.9,Average,15.0,2018-12-01 17:24:47
7307,Taste of Vishal,New Delhi,77.1187632,28.5426875,900,2.9,Average,6.0,2016-07-27 10:47:56
4315,The Tandoori Night,New Delhi,77.1249212,28.546728899999998,300,2.8,Average,5.0,2018-09-28 15:59:01
305151,Traffic Jaam,New Delhi,77.1267191,28.5468118,550,2.9,Average,5.0,2016-12-29 21:47:22
7366,Tripti,New Delhi,77.127618,28.5492281,1000,3.1,Average,16.0,2017-08-24 17:09:42
9141,Uttaranchal Dhaba & Restaurant,New Delhi,77.12856190000001,28.5437174,200,2.9,Average,5.0,2016-05-29 07:30:03
18333396,Wah Ji Wah,New Delhi,77.1247414,28.546711600000005,450,2.9,Average,6.0,2017-03-05 21:50:23
7363,Resto 37,New Delhi,77.1286068,28.550039899999998,700,3.9,Good,23.0,2017-12-02 22:17:38
305181,Aakash Sweets & Caterers,New Delhi,77.12429190000002,28.5434422,150,0,Not rated,0.0,2017-07-09 13:40:09
18403469,Aapka Mangal Restaurant,New Delhi,77.12384240000002,28.5446537,500,0,Not rated,0.0,2017-04-04 15:09:17
18416845,Al-Karim,New Delhi,77.1254605,28.545974100000002,350,0,Not rated,0.0,2016-06-05 02:12:31
302475,Apna Dhaba,New Delhi,77.09969759999998,28.5232706,150,0,Not rated,1.0,2018-10-07 13:32:15
18489805,Burger Wala,New Delhi,77.128427,28.544107699999998,200,0,Not rated,1.0,2018-03-20 20:29:38
302473,Cafe Highway,New Delhi,77.1077373,28.533242100000002,250,0,Not rated,0.0,2017-09-06 22:34:56
18361932,Cake Point,New Delhi,77.1333427,28.5489147,600,0,Not rated,0.0,2016-08-23 19:11:16
18414467,Chatori Zubaan Chur Chur Naan,New Delhi,77.11673520000001,28.5386133,100,0,Not rated,0.0,2018-04-26 05:27:28
18358665,Coffee Shop,New Delhi,77.11377359999999,28.535442100000004,1000,0,Not rated,0.0,2017-09-18 17:25:43
18427203,Colonel's Kebabs & Curries,New Delhi,0.0,0.0,600,0,Not rated,0.0,2018-12-07 10:06:53
18358663,Dhaba Cash 'n' Carry Kitchen Chur Chur Naan,New Delhi,77.11814059999999,28.541511699999997,150,0,Not rated,0.0,2016-10-25 13:22:24
18489807,Dolphin - The Food Cafe,New Delhi,77.1241504,28.543426899999996,300,0,Not rated,0.0,2018-12-01 12:04:05
305183,First Treat Bakers,New Delhi,77.1267191,28.544302399999996,300,0,Not rated,2.0,2017-11-19 08:54:23
305153,Flavours Of Delhi,New Delhi,77.12502990000002,28.5472207,650,0,Not rated,0.0,2018-08-16 22:28:25
18372674,Foresto Lawn & Restaurant,New Delhi,77.1293063,28.541621000000003,600,0,Not rated,2.0,2016-11-03 08:52:16
18356797,Jain Sweets & Bakers,New Delhi,77.1247414,28.5469805,300,0,Not rated,1.0,2018-07-16 12:31:16
18414511,JD's Restaurant,New Delhi,77.1281314,28.5470234,350,0,Not rated,0.0,2017-03-27 10:02:56
18408033,Just Vada Pav,New Delhi,0.0,0.0,150,0,Not rated,0.0,2016-10-23 10:33:19
18358661,Kaka De Dhaba,New Delhi,77.1228536,28.545455100000005,350,0,Not rated,0.0,2018-10-26 01:45:46
18180072,Kolcata Bengali Dhaba,New Delhi,77.12393229999999,28.5435869,100,0,Not rated,0.0,2016-09-15 02:59:27
18311961,Kukkuu Da Dhaba,New Delhi,0.0,0.0,400,0,Not rated,3.0,2017-12-01 02:53:24
18416830,M&S Coffee Cafe,New Delhi,77.12411209999999,28.543156,450,0,Not rated,3.0,2018-03-16 10:44:43
18357534,Malabar Style Kitchen,New Delhi,77.1249279,28.542901300000004,350,0,Not rated,0.0,2017-09-10 11:02:38
18356819,Mathura Lassi Wala,New Delhi,77.125056,28.5438292,250,0,Not rated,0.0,2018-11-11 01:03:04
18356795,Metropolitan Cafe,New Delhi,77.1257302,28.5477027,500,0,Not rated,1.0,2018-06-06 04:26:27
18357529,Mr. Bake,New Delhi,77.1242983,28.5434512,250,0,Not rated,2.0,2018-05-24 22:01:06
311666,Mughal-E-Zaika,New Delhi,77.12375250000001,28.54348,500,0,Not rated,0.0,2018-07-12 18:37:31
18357541,Mukesh Bhojnalaya,New Delhi,77.1248542,28.5430525,300,0,Not rated,0.0,2017-05-08 13:20:56
312970,New Royal Blue Dhaba,New Delhi,77.12312320000001,28.5435989,300,0,Not rated,0.0,2018-08-30 20:43:02
305190,New Sharma Chicken Corner,New Delhi,77.1295415,28.541512100000006,150,0,Not rated,2.0,2018-07-22 21:51:45
